EstDataID,personid,hhid,HomeTAZ,o_taz,d_taz,a_taz,mode_final,HHIncomeMP,AvgIncPerWorker,LowIncome,Home_Cluster,O_Cluster,D_Cluster,Segment,tod,ZeroAutoHH,trip_weight,hh_weight
42946,18101244702,181012447,1892,1892,1675,1675,sov,62500,31250,1,2,2,2,ilvi,MD,0,75.1475830078125,91.75529
42969,18101248101,181012481,341,341,2985,2985,other_auto,62500,62500,1,81,81,81,ilvs,NT,0,138.291625976563,181.01473
42971,18101252901,181012529,1451,1451,2380,2380,sov,62500,62500,1,2,2,3,ilvs,AM,0,25.6897792816162,27.67699
42973,18101252901,181012529,2465,2465,2380,2380,sov,62500,62500,1,2,2,3,ilvs,MD,0,25.6897792816162,27.67699
42975,18101257001,181012570,1498,1498,1428,1428,sov,200000,100000,0,2,2,2,ihvs,AM,0,106.263320922852,125.71821
42993,18101258501,181012585,113,113,2281,2281,sov,62500,31250,1,5,5,3,ilvs,AM,0,45.1982078552246,48.69447
43018,18101260201,181012602,1242,1242,117,117,sov,125000,125000,0,6,6,5,ihvs,AM,0,40.6251640319824,42.18605
43080,18101277402,181012774,2675,2675,1914,1914,sov,125000,62500,1,2,2,84,ihvs,NT,0,57.90771484375,60.60462
42721,18101285101,181012851,1495,1429,1495,1429,sov,87500,43750,1,2,2,2,ihvs,PM,0,29.8710479736328,34.65721
43084,18101285101,181012851,1495,1495,1429,1429,sov,87500,43750,1,2,2,2,ihvs,AM,0,32.1688194274902,34.65721
42724,18101285102,181012851,1495,1919,1495,1919,sov,87500,43750,1,2,84,2,ihvs,PM,0,29.8710479736328,34.65721
42722,18101285102,181012851,1495,1495,1995,1995,sov,87500,43750,1,2,2,84,ihvs,NT,0,32.1688194274902,34.65721
43091,18101292702,181012927,2672,2672,1718,1718,sov,62500,62500,1,2,2,2,ilvs,MD,0,104.334632873535,127.0669
43096,18101301501,181013015,2229,2229,1615,1615,sov,125000,62500,1,3,3,2,ihvs,MD,0,31.8098926544189,33.29136
43099,18101301502,181013015,2229,2229,1615,1615,sov,125000,62500,1,3,3,2,ihvs,AM,0,31.8098926544189,33.29136
43101,18101306301,181013063,1271,1271,1293,1293,hov3,62500,62500,1,6,6,6,ilvi,AM,0,28.1479301452637,34.28076
43130,18101310001,181013100,1442,1442,1466,1466,sov,37500,37500,1,2,2,2,ilvs,NT,0,29.5576515197754,36.08993
43163,18101312302,181013123,2333,2333,570,570,sov,125000,125000,0,3,3,1,ihvs,NT,0,57.9458618164063,60.64454
43196,18101314002,181013140,1947,1947,NA,NA,sov,62500,62500,1,84,84,NA,ilvs,AM,0,82.6201324462891,89.01113
43221,18101322701,181013227,1604,1604,1893,1893,sov,125000,62500,1,4,4,2,ihvs,AM,0,16.5404853820801,17.31082
43225,18101322702,181013227,1604,1604,576,576,sov,125000,62500,1,4,4,1,ihvs,NT,0,16.5404853820801,17.31082
42739,18101327702,181013277,217,217,584,584,auto_pay,125000,62500,1,5,5,7,ihvi,AM,0,21.3419876098633,22.33594
42744,18101329401,181013294,1468,1468,1580,1580,lb,37500,37500,1,2,2,4,v0,MD,1,137.17854309082,150.74565
42746,18101331501,181013315,2735,2735,2191,2191,sov,200000,100000,0,82,82,3,ihvs,NT,0,84.2469787597656,88.17057
43324,18101337701,181013377,183,183,3025,3025,lb,62500,62500,1,5,5,5,ilvs,MD,0,23.0356063842773,24.8175
43332,18101340102,181013401,371,371,3029,3029,sov,200000,100000,0,5,5,5,ihvs,MD,0,75.2044830322266,95.62525
43334,18101341201,181013412,484,484,208,208,sov,87500,43750,1,7,7,5,ihvs,AM,0,36.2844696044922,39.09122
43338,18101341202,181013412,484,484,3012,3012,sov,87500,43750,1,7,7,6,ihvs,AM,0,36.2844696044922,39.09122
43349,18101343802,181013438,1339,1339,1373,1373,sov,62500,62500,1,6,6,6,ilvi,NT,0,46.0980186462402,60.3393
43371,18101350001,181013500,2082,576,2082,576,sov,200000,100000,0,7,1,7,ihvs,PM,0,78.2293395996094,88.17057
43397,18101359401,181013594,161,161,3030,3030,lb,37500,37500,1,5,5,5,v0,AM,1,48.4921569824219,53.28808
43407,18101363301,181013633,147,147,604,604,sov,125000,62500,1,5,5,7,ihvs,MD,0,14.14954662323,17.27661
43478,18101370701,181013707,472,1693,472,1693,sov,200000,66666.66666666667,1,7,2,7,ihvi,PM,0,77.769889831543,113.94856
43485,18101376101,181013761,1442,1442,1617,1617,sov,12500,12500,1,2,2,3,ilvs,AM,0,54.5421180725098,57.71653
43495,18101380701,181013807,1671,576,1671,576,sov,200000,100000,0,2,1,2,ihvs,PM,0,78.2293395996094,88.17057
43507,18101380901,181013809,1329,1329,1127,1127,sov,37500,18750,1,6,6,6,ilvs,AM,0,32.6873931884766,31.13085
43509,18101380901,181013809,1329,1233,1329,1233,sov,37500,18750,1,6,6,6,ilvs,NT,0,30.3525810241699,31.13085
43510,18101380902,181013809,1329,1329,516,516,sov,37500,18750,1,6,6,7,ilvs,AM,0,32.6873931884766,31.13085
43517,18101386501,181013865,2333,2333,2197,2197,sov,125000,41666.666666666664,1,3,3,3,ihvs,AM,0,204.671768188477,242.14347
43529,18101386504,181013865,2333,2333,NA,NA,sov,125000,41666.666666666664,1,3,3,NA,ihvs,AM,0,266.963165283203,242.14347
43542,18101390602,181013906,2159,2159,2291,2291,hov2,200000,100000,0,3,3,3,ihvs,MD,0,93.7592849731445,110.92492
43572,18101393101,181013931,123,123,564,564,sov,12500,12500,1,5,5,1,ilvs,AM,0,101.947509765625,124.47804
43578,18101394401,181013944,2055,2050,2055,2050,sov,12500,12500,1,3,3,3,ilvs,MD,0,138.996368408203,182.76971
43592,18101397301,181013973,459,459,1435,1435,sov,200000,200000,0,7,7,2,ihvs,MD,0,68.8726119995117,87.57405
43605,18101398601,181013986,1743,1743,1797,1797,sov,125000,62500,1,4,4,2,ihvs,AM,0,84.1913146972656,99.60522
43613,18101398602,181013986,1743,1743,1815,1815,sov,125000,62500,1,4,4,4,ihvs,MD,0,84.1913146972656,99.60522
43621,18101400002,181014000,371,371,1776,1776,sov,87500,43750,1,5,5,4,ihvs,AM,0,42.4879341125488,45.77454
43623,18101404301,181014043,2471,2471,3025,3025,sov,87500,87500,0,2,2,5,ihvs,AM,0,106.778350830078,130.04305
43634,18101409501,181014095,1133,1133,596,596,sov,12500,12500,1,6,6,1,ilvs,AM,0,56.8374366760254,69.39858
43645,18101409502,181014095,1133,163,1133,163,sov,12500,12500,1,6,5,6,ilvs,PM,0,52.7776184082031,69.39858
43650,18101410501,181014105,294,291,294,291,sov,12500,12500,1,5,5,5,ilvs,PM,0,273.758911132813,406.92518
43653,18101410601,181014106,2107,1693,2107,1693,sov,125000,125000,0,3,2,3,ihvs,PM,0,82.6752243041992,105.33553
43655,18101415901,181014159,2313,2313,493,493,sov,125000,62500,1,3,3,7,ihvs,NT,0,62.9146461486816,93.33132
43659,18101419301,181014193,2755,576,2755,576,sov,125000,62500,1,82,1,82,ihvs,PM,0,183.135482788086,233.33077
43664,18101424901,181014249,1442,1442,2376,2376,sov,87500,87500,0,2,2,3,ihvs,AM,0,19.9555969238281,21.49924
43670,18101428001,181014280,1505,196,1505,196,sov,125000,62500,1,2,5,2,ihvs,PM,0,53.7714500427246,60.60462
43671,18101428002,181014280,1505,1505,1677,1677,sov,125000,62500,1,2,2,2,ihvs,AM,0,57.90771484375,60.60462
43687,18101428302,181014283,1669,2404,1669,2404,sov,200000,100000,0,2,7,2,ihvs,PM,0,68.942497253418,77.70357
43719,18101431701,181014317,903,1498,903,1498,sov,125000,62500,1,83,2,83,ihvs,PM,0,114.904289245605,146.3982
43722,18101431702,181014317,903,903,910,910,sov,125000,62500,1,83,83,83,ihvs,NT,0,123.74308013916,146.3982
43731,18101439201,181014392,366,366,3029,3029,sov,62500,62500,1,7,7,5,ilvs,AM,0,29.8003959655762,32.10558
43739,18101440602,181014406,546,546,2397,2397,sov,200000,100000,0,7,7,3,ihvs,AM,0,31.7317523956299,33.20958
43744,18101442101,181014421,1598,1598,1433,1433,sov,87500,43750,1,2,2,2,ihvs,AM,0,24.8663883209229,26.7899
43751,18101442102,181014421,1598,1598,1293,1293,sov,87500,43750,1,2,2,6,ihvs,MD,0,24.8663883209229,26.7899
43761,18101442202,181014422,1034,1034,1667,1667,sov,87500,43750,1,83,83,2,ihvs,NT,0,51.0365524291992,54.98444
43763,18101442701,181014427,1373,1373,2284,2284,sov,125000,125000,0,6,6,3,ihvs,AM,0,31.7271823883057,33.2048
43799,18101445001,181014450,2427,2427,579,579,sov,200000,100000,0,2,2,1,ihvs,AM,0,60.3090515136719,63.11779
43803,18101445002,181014450,2427,2427,2431,2431,sov,200000,100000,0,2,2,2,ihvs,PM,0,46.3915786743164,63.11779
43432,18101445101,181014451,439,439,612,612,sov,87500,87500,0,5,5,7,ihvs,AM,0,81.511100769043,99.27061
43807,18101446801,181014468,2578,2578,1445,1445,sov,62500,62500,1,82,82,2,ilvs,AM,0,53.7090377807617,57.86365
43820,18101448601,181014486,2154,2154,2180,2180,sov,125000,62500,1,3,3,3,ihvs,AM,0,61.8003730773926,64.67857
43824,18101448602,181014486,2154,2154,1999,1999,sov,125000,62500,1,3,3,84,ihvs,AM,0,61.8003730773926,64.67857
43836,18101459803,181014598,1866,1866,570,570,sov,125000,125000,0,3,3,1,ihvs,AM,0,82.2766876220703,86.10852
43838,18101464101,181014641,324,324,3030,3030,hov2,37500,18750,1,5,5,5,ilvs,AM,0,40.1913795471191,44.16635
43851,18101471001,181014710,502,502,562,562,sov,62500,62500,1,7,7,1,ilvs,NT,0,44.3010063171387,47.72787
43899,18101484601,181014846,641,641,311,311,sov,37500,37500,1,7,7,5,ilvs,AM,0,63.4616050720215,69.73803
43915,18101488902,181014889,2815,2815,821,821,sov,125000,62500,1,83,83,82,ihvs,MD,0,111.906463623047,99.60522
43933,18101492302,181014923,2695,2695,2398,2398,sov,200000,100000,0,83,83,3,ihvs,AM,0,110.373092651367,115.51344
43940,18101493001,181014930,708,708,NA,NA,sov,37500,37500,1,82,82,NA,ilvs,AM,0,795.418579101563,1136.31222
43954,18101497802,181014978,2259,1554,2259,1554,sov,200000,100000,0,3,2,3,ihvs,PM,0,89.9389801025391,76.87092
43961,18101498401,181014984,1496,1496,1359,1359,sov,125000,62500,1,2,2,6,ihvs,AM,0,21.397876739502,22.39443
43967,18101498402,181014984,1496,1496,3059,3059,sov,125000,62500,1,2,2,2,ihvs,MD,0,21.397876739502,22.39443
43440,18101499101,181014991,495,495,2391,2391,sov,87500,87500,0,7,7,1,ihvs,MD,0,32.5498542785645,35.06771
43449,18101500901,181015009,453,580,453,580,sov,62500,62500,1,7,7,7,ilvs,PM,0,36.2970428466797,47.72787
43450,18101510101,181015101,2454,2454,657,657,sov,200000,100000,0,2,2,5,ihvs,AM,0,68.8237152099609,72.02901
43460,18101511301,181015113,2361,2361,2391,2391,sov,125000,125000,0,3,3,1,ihvs,MD,0,89.3527450561523,123.33022
43985,18101512104,181015121,369,369,3025,3025,sov,12500,6250,1,5,5,5,ilvs,NT,0,310.393707275391,378.99111
43987,18101514401,181015144,1846,1846,NA,NA,sov,125000,62500,1,83,83,NA,ihvs,NT,0,210.480499267578,249.01567
43992,18101514402,181015144,1846,992,1846,992,sov,125000,62500,1,83,83,83,ihvs,PM,0,195.446182250977,249.01567
43989,18101514402,181015144,1846,1846,2180,2180,sov,125000,62500,1,83,83,3,ihvs,AM,0,210.480499267578,249.01567
43996,18101514801,181015148,2717,2717,1667,1667,sov,62500,31250,1,82,82,2,ilvs,AM,0,50.2555160522461,46.92392
43998,18101514802,181015148,2717,2717,2723,2723,hov2,62500,31250,1,82,82,82,ilvs,AM,0,50.2555160522461,46.92392
44000,18101518001,181015180,382,382,141,141,sov,87500,87500,0,5,5,5,ihvs,AM,0,89.4317245483398,125.25452
44008,18101520101,181015201,1846,1846,1818,1818,sov,37500,37500,1,83,83,4,ilvs,MD,0,58.1110496520996,63.8583
44021,18101523301,181015233,140,140,123,123,sov,37500,37500,1,5,5,5,ilvs,MD,0,123.856590270996,136.10615
44034,18101527401,181015274,325,325,208,208,sov,37500,37500,1,5,5,5,ilvs,AM,0,36.0546417236328,39.62049
44037,18101531001,181015310,233,233,612,612,sov,125000,62500,1,5,5,7,ihvi,MD,0,24.8894634246826,30.39007
44041,18101531002,181015310,233,233,3025,3025,eb,125000,62500,1,5,5,5,ihvi,AM,0,24.8894634246826,30.39007
44045,18101532901,181015329,2519,2519,2369,2369,hov2,125000,125000,0,2,2,2,ihvs,NT,0,54.1960830688477,68.91231
44099,18101547101,181015471,1965,1965,1913,1913,sov,87500,29166.666666666668,1,84,84,84,ihvs,NT,0,282.007263183594,343.45058
44102,18101547102,181015471,1965,1965,3094,3094,sov,87500,29166.666666666668,1,84,84,NA,ihvs,NT,0,282.007263183594,343.45058
44123,18101563602,181015636,163,163,369,369,sov,62500,31250,1,5,5,5,ilvi,AM,0,28.3178482055664,30.50835
44137,18101572601,181015726,324,324,393,393,sov,37500,37500,1,5,5,5,ilvs,NT,0,36.0546417236328,39.62049
44199,18101576501,181015765,1932,1932,2372,2372,sov,125000,62500,1,84,84,1,ihvs,AM,0,70.8847274780273,74.186
44205,18101577601,181015776,1502,1520,1502,1520,sov,37500,37500,1,2,2,2,ilvs,PM,0,76.3641967773438,113.51051
44206,18101579701,181015797,122,122,116,116,sov,37500,18750,1,5,5,5,ilvi,AM,0,168.566223144531,225.05504
44216,18101583002,181015830,2449,2449,1720,1720,sov,125000,62500,1,2,2,2,ihvs,AM,0,21.397876739502,22.39443
44219,18101585201,181015852,1531,1531,141,141,sov,200000,100000,0,2,2,5,ihvs,AM,0,68.8237152099609,72.02901
44237,18101592201,181015922,183,183,3024,3024,eb,62500,62500,1,5,5,5,ilvs,AM,0,32.9080085754395,24.8175
44256,18101601101,181016011,2018,2018,584,584,sov,87500,43750,1,84,84,7,ihvs,AM,0,97.6686172485352,105.22368
44268,18101604701,181016047,970,970,1677,1677,sov,125000,125000,0,83,83,2,ihvs,NT,0,107.36792755127,136.52226
44271,18101608701,181016087,537,537,570,570,sov,12500,12500,1,7,7,1,ilvs,AM,0,68.5780410766602,83.73388
44298,18101616201,181016162,1315,3012,1315,3012,sov,37500,37500,1,6,6,6,ilvs,NT,0,85.5509796142578,88.83799
44299,18101617301,181016173,2339,2339,565,565,sov,125000,125000,0,3,3,1,ihvs,AM,0,31.7268104553223,33.20441
44313,18101622702,181016227,2740,2404,2740,2404,sov,200000,200000,0,82,7,82,ihvs,NT,0,130.367080688477,178.51779
44318,18101624901,181016249,152,152,3013,3013,sov,87500,43750,1,5,5,6,ihvs,NT,0,18.8671722412109,20.32662
44325,18101626501,181016265,2472,2472,1549,1549,sov,37500,37500,1,2,2,2,ilvs,AM,0,109.98673248291,146.84477
44335,18101630202,181016302,1032,1032,1578,1578,sov,62500,62500,1,83,83,4,ilvs,AM,0,157.185043334961,169.34394
44148,18101633302,181016333,2682,2682,NA,NA,sov,200000,100000,0,83,83,NA,ihvs,MD,0,250.157516479492,295.95683
44160,18101640901,181016409,1231,1231,1324,1324,sov,62500,31250,1,6,6,6,ilvs,AM,0,40.6876411437988,43.83499
44357,18101651301,181016513,2188,2188,2351,2351,sov,125000,62500,1,3,3,3,ihvs,MD,0,31.8098926544189,33.29136
44359,18101651302,181016513,2188,2188,2080,2080,sov,125000,62500,1,3,3,3,ihvs,NT,0,31.8098926544189,33.29136
44364,18101651801,181016518,1775,1007,1775,1007,sov,62500,62500,1,4,83,4,ilvs,PM,0,89.8346710205078,67.74862
44392,18101662501,181016625,2648,2648,1700,1700,sov,87500,87500,0,2,2,2,ihvi,AM,0,80.0997009277344,104.84528
44394,18101668301,181016683,2585,2585,2571,2571,sov,62500,31250,1,82,82,2,ilvs,NT,0,268.518005371094,351.47257
44433,18101670302,181016703,453,453,1893,1893,sov,87500,43750,1,7,7,2,ihvs,MD,0,116.045997619629,125.02262
44460,18101675901,181016759,1922,1922,2372,2372,sov,125000,125000,0,84,84,1,ihvs,AM,0,45.6310501098633,47.7562
44468,18101676401,181016764,2537,2537,2372,2372,sov,200000,100000,0,82,82,1,ihvs,AM,0,87.2369003295898,110.92492
44471,18101676402,181016764,2537,2537,1424,1424,sov,200000,100000,0,82,82,2,ihvs,MD,0,87.2369003295898,110.92492
44475,18101677502,181016775,2617,2617,2604,2604,sov,125000,41666.666666666664,1,82,82,82,ihvs,NT,0,266.938568115234,315.8102
44479,18101678901,181016789,901,901,NA,NA,sov,125000,62500,1,83,83,NA,ihvs,AM,0,129.34748840332,135.37151
44506,18101686501,181016865,2458,2458,659,659,sov,125000,125000,0,2,2,81,ihvs,AM,0,43.4147529602051,68.91231
44571,18101704001,181017040,536,536,321,321,sov,125000,62500,1,7,7,5,ihvs,NT,0,31.7470417022705,33.22558
44573,18101704002,181017040,536,536,NA,NA,sov,125000,62500,1,7,7,NA,ihvs,MD,0,31.7470417022705,33.22558
44623,18101714001,181017140,2429,2429,2293,2293,sov,125000,62500,1,2,2,3,ihvs,AM,0,68.5985260009766,93.33132
44656,18101719602,181017196,2568,2568,3063,3063,hov2,62500,62500,1,2,2,2,ilvi,AM,0,30.8203296661377,33.20441
44665,18101719701,181017197,2110,576,2110,576,sov,200000,200000,0,3,1,3,ihvs,PM,0,63.8321647644043,87.40839
44709,18101725801,181017258,167,167,485,485,sov,200000,200000,0,5,5,7,ihvs,AM,0,82.305549621582,73.25817
44745,18101735301,181017353,389,389,564,564,sov,125000,125000,0,5,5,1,ihvs,AM,0,38.20703125,45.20205
44775,18101737003,181017370,2858,2858,2866,2866,hov3,200000,40000,1,83,83,84,ihvi,AM,0,762.941284179688,798.47334
44777,18101737004,181017370,2858,2858,2866,2866,sov,200000,40000,1,83,83,84,ihvi,NT,0,880.316833496094,798.47334
44779,18101737005,181017370,2858,2858,2866,2866,hov3,200000,40000,1,83,83,84,ihvi,AM,0,880.316833496094,798.47334
44782,18101737007,181017370,2858,2858,1613,1613,sov,200000,40000,1,83,83,3,ihvi,NT,0,627.959350585938,798.47334
44784,18101737801,181017378,1590,1590,3012,3012,sov,37500,37500,1,4,4,6,ilvs,NT,0,58.1110496520996,63.8583
44801,18101742003,181017420,2056,2056,564,564,sov,200000,66666.66666666667,1,3,3,1,ihvs,AM,0,259.201080322266,235.10303
44808,18101743001,181017430,2157,2157,585,585,sov,87500,87500,0,3,3,7,ihvs,NT,0,121.853729248047,148.40303
44811,18101746501,181017465,2542,2542,3025,3025,eb,62500,62500,1,2,2,5,ilvs,NT,0,59.8423728942871,64.47142
44813,18101748501,181017485,513,513,141,141,sov,125000,62500,1,7,7,5,ihvs,AM,0,29.0562229156494,30.40944
44825,18101748502,181017485,513,513,2284,2284,sov,125000,62500,1,7,7,3,ihvs,AM,0,29.0562229156494,30.40944
44832,18101750201,181017502,2201,2201,2152,2152,sov,37500,37500,1,3,3,3,ilvs,NT,0,163.505310058594,218.29814
44905,18101761602,181017616,1206,1206,3001,3001,sov,12500,6250,1,81,81,81,ilvs,MD,0,463.933471679688,566.46333
44906,18101761603,181017616,1206,1206,3001,3001,sov,12500,6250,1,81,81,81,ilvs,MD,0,535.307861328125,566.46333
44908,18101761603,181017616,1206,1206,3001,3001,sov,12500,6250,1,81,81,81,ilvs,MD,0,764.725463867188,566.46333
44910,18101761603,181017616,1206,1206,3001,3001,sov,12500,6250,1,81,81,81,ilvs,PM,0,535.307861328125,566.46333
44914,18101761801,181017618,2298,2298,568,568,sov,125000,125000,0,3,3,1,ihvs,AM,0,58.9047813415527,74.89959
44922,18101767101,181017671,1273,1273,2665,2665,other_auto,37500,37500,1,6,6,2,ilvs,MD,0,37.4987106323242,50.06503
44936,18101771001,181017710,163,163,211,211,sov,12500,12500,1,5,5,5,ilvs,MD,0,155.843627929688,231.18769
44952,18101773901,181017739,1743,1743,1426,1426,sov,87500,87500,0,4,4,2,ihvs,AM,0,85.4284896850586,119.64774
44991,18101775401,181017754,2455,2455,3064,3064,sov,87500,87500,0,2,2,2,ihvs,AM,0,200.645263671875,244.36155
45003,18101779301,181017793,2707,2707,1419,1419,sov,87500,87500,0,82,82,2,ihvs,NT,0,245.609497070313,299.12251
45016,18101779702,181017797,494,494,1886,1886,sov,37500,37500,1,7,7,3,ilvi,AM,0,36.3601188659668,34.62868
45029,18101782001,181017820,1442,1428,1442,1428,lb,125000,62500,1,2,2,2,ihvi,PM,0,23.5675487518311,17.2656
45031,18101782002,181017820,1442,1442,177,177,sov,125000,62500,1,2,2,5,ihvi,AM,0,16.4972839355469,17.2656
45072,18101799501,181017995,384,384,195,195,sov,87500,87500,0,5,5,5,ihvs,AM,0,75.8407592773438,99.27061
45081,18101800901,181018009,2414,2414,2459,2459,sov,200000,100000,0,2,2,2,ihvs,NT,0,80.365104675293,110.92492
45084,18101800902,181018009,2414,2414,640,640,sov,200000,100000,0,2,2,7,ihvs,NT,0,74.7744827270508,110.92492
45110,18101803902,181018039,1685,1685,1440,1440,sov,87500,43750,1,2,2,2,ihvs,MD,0,133.05500793457,162.04482
45112,18101805301,181018053,1355,1355,3077,3077,sov,125000,62500,1,6,6,81,ihvs,NT,0,31.7570095062256,33.23601
45114,18101805301,181018053,1355,1355,1294,1294,sov,125000,62500,1,6,6,6,ihvs,MD,0,31.7570095062256,33.23601
45118,18101805302,181018053,1355,1355,3061,3061,sov,125000,62500,1,6,6,2,ihvs,NT,0,31.7570095062256,33.23601
45122,18101807901,181018079,2473,2473,584,584,sov,37500,37500,1,2,2,7,ilvs,AM,0,63.1598892211914,69.40647
45124,18101809201,181018092,2041,2041,1441,1441,sov,125000,125000,0,84,84,2,ihvs,AM,0,67.2211837768555,85.4742
45138,18101810502,181018105,2929,2929,NA,NA,sov,200000,100000,0,81,81,NA,ihvs,NT,0,88.4626617431641,112.48351
45184,18101814901,181018149,1352,242,1352,242,sov,125000,62500,1,6,5,6,ihvs,NT,0,50.3478202819824,68.94365
45192,18101814902,181018149,1352,1216,1352,1216,sov,125000,62500,1,6,81,6,ihvs,PM,0,50.3478202819824,68.94365
45185,18101814902,181018149,1352,1352,1231,1231,sov,125000,62500,1,6,6,6,ihvs,AM,0,54.2207298278809,68.94365
45202,18101822701,181018227,2578,2578,NA,NA,sov,12500,6250,1,82,82,NA,ilvs,NT,0,336.360687255859,464.26598
45203,18101822702,181018227,2578,2578,2247,2247,sov,12500,6250,1,82,82,3,ilvs,AM,0,438.731353759766,464.26598
45220,18101825901,181018259,2742,2742,2670,2670,sov,12500,12500,1,82,82,2,ilvs,NT,0,104.892860412598,110.99774
45222,18101829701,181018297,580,580,1617,1617,sov,12500,12500,1,7,7,3,ilvs,AM,0,101.947509765625,124.47804
45227,18101832601,181018326,1535,1535,1528,1528,sov,87500,87500,0,2,2,2,ihvs,MD,0,91.4084854125977,119.64774
45286,18101838001,181018380,436,436,2392,2392,sov,200000,100000,0,7,7,1,ihvs,AM,0,80.8272476196289,95.62525
45295,18101838002,181018380,436,436,586,586,sov,200000,100000,0,7,7,7,ihvs,AM,0,75.2044830322266,95.62525
45303,18101838801,181018388,1544,1544,1748,1748,sov,62500,62500,1,2,2,4,ilvs,AM,0,90.4853591918945,118.43943
45309,18101852501,181018525,300,300,1348,1348,sov,62500,62500,1,5,5,6,ilvs,NT,0,72.7846908569336,88.64291
45345,18101855301,181018553,3,3,2169,2169,sov,200000,100000,0,84,84,3,ihvs,MD,0,258.544677734375,305.87952
45366,18101860001,181018600,214,3025,214,3025,lb,37500,37500,1,5,5,5,ilvs,PM,0,52.8095970153809,40.62277
45379,18101861002,181018610,1240,1240,821,821,sov,125000,125000,0,6,6,82,ihvs,MD,0,70.4948501586914,51.64458
45399,18101861802,181018618,163,163,617,617,sov,37500,18750,1,5,5,7,ilvs,AM,0,40.1913795471191,44.16635
45415,18101866402,181018664,69,361,69,361,sov,37500,18750,1,84,5,84,ilvs,MD,0,93.4494018554688,110.59101
45428,18101869301,181018693,2323,2323,1687,1687,sov,87500,87500,0,3,3,2,ihvs,AM,0,98.2427597045898,119.64774
45430,18101869301,181018693,2323,2208,2323,2208,sov,87500,87500,0,3,3,3,ihvs,PM,0,91.2254180908203,119.64774
45481,18101874902,181018749,1669,1669,1693,1693,sov,37500,37500,1,2,2,2,ilvi,AM,0,69.9584121704102,76.87737
45487,18101874902,181018749,1669,1669,2460,2460,sov,37500,37500,1,2,2,2,ilvi,PM,0,69.9584121704102,76.87737
45499,18101876801,181018768,2594,2594,2739,2739,sov,12500,12500,1,82,82,82,ilvs,AM,0,90.9071502685547,110.99774
45241,18101882702,181018827,1781,1781,2595,2595,sov,87500,43750,1,4,4,82,ihvs,NT,0,86.3991622924805,105.22368
45248,18101883401,181018834,2586,2586,1886,1886,sov,87500,43750,1,82,82,3,ihvs,AM,0,47.8218841552734,51.5211
45251,18101883402,181018834,2586,2586,2741,2741,sov,87500,43750,1,82,82,82,ihvs,MD,0,42.3039741516113,51.5211
45255,18101884601,181018846,1136,1136,1128,1128,sov,37500,18750,1,6,6,6,ilvi,AM,0,26.1386184692383,28.72376
45267,18101886102,181018861,1011,1011,1003,1003,sov,62500,31250,1,83,83,83,ilvs,NT,0,140.366470336914,196.59171
45269,18101886201,181018862,1135,1135,538,538,sov,87500,87500,0,6,6,7,ihvs,AM,0,16.0261211395264,17.26581
45544,18101889702,181018897,163,163,2393,2393,sov,200000,100000,0,5,5,1,ihvs,AM,0,32.1382675170898,38.0222
45552,18101893701,181018937,607,2316,607,2316,sov,12500,6250,1,7,3,7,ilvs,PM,0,105.52702331543,138.76005
45555,18101893702,181018937,607,607,1298,1298,sov,12500,6250,1,7,7,6,ilvs,AM,0,113.644493103027,138.76005
45560,18101894201,181018942,502,502,2445,2445,sov,125000,62500,1,7,7,2,ihvs,NT,0,71.2247848510742,96.90447
45574,18101899902,181018999,473,473,284,284,sov,200000,100000,0,7,7,5,ihvs,AM,0,31.7317523956299,33.20958
45583,18101906701,181019067,2420,2420,1359,1359,sov,200000,100000,0,82,82,6,ihvs,AM,0,84.2469787597656,88.17057
45585,18101906702,181019067,2420,2420,311,311,sov,200000,100000,0,82,82,5,ihvs,AM,0,84.2469787597656,88.17057
45587,18101906702,181019067,2420,2420,170,170,sov,200000,100000,0,82,82,5,ihvs,PM,0,84.2469787597656,88.17057
45621,18101915701,181019157,553,553,2357,2357,sov,37500,37500,1,1,1,3,ilvi,MD,0,165.522064208984,181.89237
45631,18101916401,181019164,2050,2050,2404,2404,sov,200000,100000,0,3,3,7,ihvs,AM,0,200.91487121582,277.31522
45662,18101919001,181019190,1115,1293,1115,1293,sov,200000,200000,0,6,6,6,ihvs,PM,0,46.0029640197754,62.99403
45656,18101919001,181019190,1115,1115,3014,3014,sov,200000,200000,0,6,6,6,ihvs,NT,0,49.5416526794434,62.99403
45667,18101920301,181019203,217,217,3029,3029,sov,87500,87500,0,5,5,5,ihvs,AM,0,21.8956317901611,23.58935
45726,18101938801,181019388,1669,1425,1669,1425,sov,87500,87500,0,2,2,2,ihvs,NT,0,62.0573043823242,87.47735
45700,18101944601,181019446,2627,1702,2627,1702,sov,87500,43750,1,82,2,82,ihvs,PM,0,68.3169784545898,51.5211
45708,18101950301,181019503,281,3025,281,3025,sov,87500,43750,1,5,5,5,ihvs,PM,0,47.8505249023438,55.51749
45785,18101950603,181019506,2672,2672,2676,2676,sov,87500,29166.666666666668,1,2,2,82,ihvi,NT,0,732.241516113281,788.88335
45794,18101954002,181019540,2146,2146,2372,2372,sov,200000,100000,0,3,3,1,ihvs,NT,0,29.8101558685303,35.26786
45803,18101956001,181019560,2218,2218,1797,1797,sov,87500,87500,0,3,3,2,ihvs,AM,0,85.4284896850586,119.64774
45805,18101958602,181019586,2094,2094,565,565,sov,200000,100000,0,7,7,1,ihvs,MD,0,105.988746643066,110.92492
