EstDataID,personid,hhid,trip_type,mode,mode_group,HomeTAZ,o_taz,d_taz,a_taz,HHIncomeMP,AvgIncPerAdult,LowIncome,Home_Cluster,O_Cluster,D_Cluster,Segment,tod,ZeroAutoHH,trip_weight,hh_weight
40066,18100535401,181005354,N_NH_OME_All,sov,auto,1873,1873,2180,2180,200000,100000,0,3,3,3,ihvs,MD,0,44.6267204284668,33.20441
40069,18100535402,181005354,N_NH_OME_All,hov2,auto,1441,1441,2247,2247,200000,100000,0,2,2,3,ihvs,PM,0,44.6267204284668,33.20441
40074,18100543701,181005437,W_NH_O_All,sov,auto,319,319,120,120,87500,43750,1,5,5,5,ihvs,MD,0,163.780853271484,139.62562
40075,18100543701,181005437,W_NH_O_All,sov,auto,120,120,319,319,87500,43750,1,5,5,5,ihvs,MD,0,163.780853271484,139.62562
40078,18100543702,181005437,W_NH_O_All,sov,auto,562,562,302,302,87500,43750,1,1,1,5,ihvs,MD,0,163.780853271484,139.62562
40079,18100543702,181005437,W_NH_O_All,sov,auto,302,302,303,303,87500,43750,1,5,5,5,ihvs,MD,0,209.639495849609,139.62562
40080,18100543702,181005437,W_NH_O_All,sov,auto,303,303,562,562,87500,43750,1,5,5,1,ihvs,MD,0,163.780853271484,139.62562
40083,18100544001,181005440,W_NH_O_All,hov2,auto,2577,2577,2613,2613,125000,62500,1,2,2,2,ihvs,PM,0,149.752075195313,109.70848
40086,18100544002,181005440,W_NH_WR_All,hov3,auto,1691,1691,1687,1687,125000,62500,1,2,2,2,ihvs,MD,0,149.752075195313,109.70848
40087,18100544002,181005440,W_NH_WR_All,hov3,auto,1687,1687,1691,1691,125000,62500,1,2,2,2,ihvs,MD,0,149.752075195313,109.70848
40088,18100544002,181005440,W_NH_O_All,sov,auto,1691,1691,2613,2613,125000,62500,1,2,2,2,ihvs,PM,0,149.752075195313,109.70848
40093,18100547101,181005471,N_NH_OME_All,sov,auto,1349,1349,1349,1349,62500,62500,1,6,6,6,ilvs,MD,0,345.931549072266,264.95983
40099,18100548601,181005486,W_NH_O_All,walkbike,nonmotorized,1281,1281,1116,1116,87500,43750,1,6,6,6,v0,PM,1,50.706714630127,38.24036
40110,18100556101,181005561,W_NH_O_All,sov,auto,41,41,65,65,37500,37500,1,84,84,84,ilvs,PM,0,193.730819702148,168.46158
40116,18100560801,181005608,W_NH_O_All,walkbike,nonmotorized,3013,3013,1308,1308,200000,100000,0,6,6,6,ihvs,MD,0,78.6419143676758,81.66346
40117,18100560801,181005608,W_NH_O_All,walkbike,nonmotorized,1308,1308,3013,3013,200000,100000,0,6,6,6,ihvs,MD,0,78.6419143676758,81.66346
40133,18100561301,181005613,W_NH_O_All,sov,auto,2741,2741,735,735,12500,12500,1,82,82,82,ilvs,NT,0,77.259033203125,101.58978
40130,18100561301,181005613,W_NH_O_All,sov,auto,735,735,2717,2717,12500,12500,1,82,82,82,ilvs,NT,0,118.860046386719,101.58978
40131,18100561301,181005613,W_NH_O_All,sov,auto,2717,2717,2738,2738,12500,12500,1,82,82,82,ilvs,NT,0,118.860046386719,101.58978
40132,18100561301,181005613,W_NH_O_All,sov,auto,2738,2738,2741,2741,12500,12500,1,82,82,82,ilvs,NT,0,118.860046386719,101.58978
40137,18100562701,181005627,W_NH_O_All,sov,auto,3064,3064,1478,1478,62500,62500,1,2,2,2,ilvs,MD,0,62.2600555419922,46.95328
40142,18100565801,181005658,N_NH_O_All,sov,auto,758,758,758,758,37500,18750,1,82,82,82,ilvs,MD,0,66.0292205810547,51.58533
40150,18100567701,181005677,N_NH_O_All,auto_pay,auto,3025,3025,1215,1215,62500,62500,1,5,5,81,ilvs,MD,0,33.8129577636719,17.2656
40148,18100567701,181005677,N_NH_OME_All,walkbike,nonmotorized,3025,3025,3026,3026,62500,62500,1,5,5,5,ilvs,MD,0,33.8129577636719,17.2656
40154,18100568301,181005683,N_NH_OME_All,sov,auto,2145,2145,2128,2128,12500,6250,1,3,3,3,ilvs,AM,0,1177.0390625,888.46546
40161,18100568301,181005683,N_NH_O_All,sov,auto,2386,2386,2098,2098,12500,6250,1,3,3,3,ilvs,PM,0,597.715148925781,888.46546
40166,18100568302,181005683,N_NH_OME_All,sov,auto,2196,2196,1446,1446,12500,6250,1,3,3,2,ilvs,AM,0,1177.0390625,888.46546
40171,18100569001,181005690,W_NH_O_All,walkbike,nonmotorized,3052,3052,3040,3040,12500,4166.666666666667,1,2,2,2,v0,NT,1,157.56672668457,116.7161
40174,18100569002,181005690,W_NH_O_All,walkbike,nonmotorized,3052,3052,3040,3040,12500,4166.666666666667,1,2,2,2,v0,MD,1,102.41837310791,116.7161
39514,18100573702,181005737,W_NH_O_All,walkbike,nonmotorized,1890,1890,1874,1874,125000,62500,1,4,4,3,ihvs,MD,0,52.4338912963867,33.29136
39513,18100573702,181005737,W_NH_O_All,walkbike,nonmotorized,1874,1874,1890,1890,125000,62500,1,3,3,4,ihvs,MD,0,52.4338912963867,33.29136
39517,18100573702,181005737,W_NH_O_All,sov,auto,1874,1874,2320,2320,125000,62500,1,3,3,3,ihvs,PM,0,52.4338912963867,33.29136
40189,18100575801,181005758,N_NH_O_All,lb,transit,1315,1315,3012,3012,12500,12500,1,6,6,6,ilvs,AM,0,29.8353137969971,17.26581
40236,18100576301,181005763,W_NH_O_All,walkbike,nonmotorized,1623,1623,1498,1498,62500,62500,1,2,2,2,ilvs,MD,0,54.5574264526367,41.14436
40237,18100576301,181005763,W_NH_O_All,walkbike,nonmotorized,1498,1498,1623,1623,62500,62500,1,2,2,2,ilvs,MD,0,54.5574264526367,41.14436
40241,18100577201,181005772,N_NH_OME_All,sov,auto,582,582,498,498,12500,12500,1,7,7,7,ilvs,AM,0,75.7294235229492,64.726
40242,18100577201,181005772,N_NH_OME_All,sov,auto,498,498,2369,2369,12500,12500,1,7,7,2,ilvs,MD,0,96.9336624145508,64.726
40247,18100577201,181005772,N_NH_OME_All,sov,auto,451,451,582,582,12500,12500,1,7,7,7,ilvs,NT,0,75.7294235229492,64.726
40260,18100582401,181005824,N_NH_OME_All,other_auto,auto,1273,1273,41,41,12500,12500,1,6,6,84,v0,MD,1,82.7514038085938,85.93084
40259,18100582401,181005824,N_NH_OME_All,other_auto,auto,1319,1319,1273,1273,12500,12500,1,6,6,6,v0,AM,1,82.7514038085938,85.93084
40258,18100582401,181005824,N_NH_OME_All,other_auto,auto,1273,1273,1319,1319,12500,12500,1,6,6,6,v0,AM,1,82.7514038085938,85.93084
40266,18100582401,181005824,N_NH_OME_All,other_auto,auto,1319,1319,1324,1324,12500,12500,1,6,6,6,v0,PM,1,105.92179107666,85.93084
40267,18100582401,181005824,N_NH_OME_All,other_auto,auto,1324,1324,1345,1345,12500,12500,1,6,6,6,v0,PM,1,105.92179107666,85.93084
40273,18100582601,181005826,W_NH_O_All,hov2,auto,453,453,2568,2568,37500,18750,1,7,7,2,ilvi,NT,0,860.026794433594,747.84938
40275,18100582602,181005826,N_NH_OME_All,walkbike,nonmotorized,309,309,294,294,37500,18750,1,5,5,5,ilvi,AM,0,1244.42138671875,747.84938
40276,18100582602,181005826,N_NH_OME_All,walkbike,nonmotorized,294,294,304,304,37500,18750,1,5,5,5,ilvi,AM,0,1244.42138671875,747.84938
40286,18100583701,181005837,N_NH_OME_All,hov2,auto,961,961,960,960,125000,62500,1,83,83,83,ihvi,MD,0,47.5802192687988,35.40195
40291,18100583702,181005837,N_NH_OME_All,hov2,auto,961,961,960,960,125000,62500,1,83,83,83,ihvi,MD,0,47.5802192687988,35.40195
40298,18100584201,181005842,N_NH_OME_All,sov,auto,2581,2581,1697,1697,37500,37500,1,82,82,2,ilvs,MD,0,356.15966796875,278.24975
40299,18100584201,181005842,N_NH_OME_All,sov,auto,1697,1697,2581,2581,37500,37500,1,2,2,82,ilvs,MD,0,356.15966796875,278.24975
40302,18100586701,181005867,N_NH_OME_All,sov,auto,1344,1344,1325,1325,125000,62500,1,6,6,6,ihvs,NT,0,51.5306816101074,35.83297
40308,18100586902,181005869,W_NH_WR_All,sov,auto,1775,1775,615,615,87500,43750,1,4,4,7,ihvs,MD,0,188.744262695313,172.93776
40307,18100586902,181005869,W_NH_O_All,sov,auto,2205,2205,1775,1775,87500,43750,1,3,3,4,ihvs,NT,0,188.744262695313,172.93776
40310,18100586902,181005869,W_NH_O_All,hov2,auto,1775,1775,2297,2297,87500,43750,1,4,4,3,ihvs,PM,0,188.744262695313,172.93776
40313,18100588101,181005881,N_NH_OME_All,sov,auto,1711,1711,2667,2667,37500,37500,1,2,2,2,ilvs,MD,0,71.5047607421875,52.2085
40323,18100589101,181005891,N_NH_OME_All,hov2,auto,1342,1342,142,142,125000,62500,1,6,6,5,ihvs,NT,0,34.8296508789063,17.27661
40334,18100589102,181005891,N_NH_OME_All,hov2,auto,1342,1342,142,142,125000,62500,1,6,6,5,ihvs,NT,0,30.1856994628906,17.27661
40347,18100595101,181005951,N_NH_OME_All,sov,auto,1674,1674,1677,1677,125000,62500,1,2,2,2,ihvs,MD,0,44.6267204284668,33.20441
40353,18100595102,181005951,N_NH_OME_All,sov,auto,1674,1674,1498,1498,125000,62500,1,2,2,2,ihvs,MD,0,44.6267204284668,33.20441
40352,18100595102,181005951,N_NH_OME_All,sov,auto,2164,2164,1674,1674,125000,62500,1,3,3,2,ihvs,MD,0,44.6267204284668,33.20441
40358,18100595701,181005957,W_NH_O_All,sov,auto,1299,1299,1135,1135,125000,62500,1,6,6,6,ihvs,PM,0,79.4930114746094,55.27719
40357,18100595701,181005957,W_NH_O_All,walkbike,nonmotorized,3013,3013,1299,1299,125000,62500,1,6,6,6,ihvs,PM,0,62.1039161682129,55.27719
40356,18100595701,181005957,W_NH_O_All,walkbike,nonmotorized,1299,1299,3013,3013,125000,62500,1,6,6,6,ihvs,AM,0,62.1039161682129,55.27719
40363,18100596901,181005969,W_NH_O_All,sov,auto,513,513,362,362,37500,37500,1,7,7,5,ilvs,PM,0,118.509841918945,91.16141
40361,18100596901,181005969,W_NH_EK12_All,sov,auto,112,112,476,476,37500,37500,1,5,5,7,ilvs,AM,0,151.692596435547,91.16141
40362,18100596901,181005969,W_NH_O_All,sov,auto,476,476,513,513,37500,37500,1,7,7,7,ilvs,AM,0,118.509841918945,91.16141
40366,18100596901,181005969,N_NH_O_All,hov2,auto,112,166,112,166,37500,37500,1,5,5,5,ilvs,PM,0,151.692596435547,91.16141
40379,18100598301,181005983,N_NH_OME_All,sov,auto,1498,1498,2369,2369,125000,62500,1,2,2,2,ihvs,MD,0,30.0195007324219,22.33594
40199,18100600201,181006002,N_NH_OME_All,sov,auto,1274,1274,1373,1373,87500,87500,0,6,6,6,ihvs,MD,0,59.3964958190918,58.23186
40212,18100617301,181006173,N_NH_OME_All,hov2,auto,1525,1525,2661,2661,37500,18750,1,2,2,2,ilvs,MD,0,348.035980224609,209.15623
40400,18100617306,181006173,N_NH_OME_All,hov2,auto,1525,1525,2661,2661,37500,18750,1,2,2,2,ilvs,MD,0,267.719970703125,209.15623
40405,18100619301,181006193,N_NH_OME_All,sov,auto,376,376,142,142,37500,37500,1,7,7,5,ilvs,PM,0,66.6324157714844,51.2557
40413,18100619902,181006199,N_NH_O_All,sov,auto,2614,2614,2556,2556,62500,31250,1,2,2,2,ilvi,MD,0,59.5725593566895,44.92652
40412,18100619902,181006199,N_NH_O_All,sov,auto,3056,3056,2614,2614,62500,31250,1,2,2,2,ilvi,AM,0,59.5725593566895,44.92652
40414,18100619902,181006199,N_NH_O_All,sov,auto,2556,2556,3056,3056,62500,31250,1,2,2,2,ilvi,PM,0,59.5725593566895,44.92652
40420,18100624301,181006243,W_NH_O_All,hov3,auto,606,606,164,164,37500,12500,1,7,7,5,ilvi,NT,0,490.033721923828,294.49142
40419,18100624301,181006243,W_NH_O_All,hov3,auto,3013,3013,606,606,37500,12500,1,6,6,7,ilvi,NT,0,382.838836669922,294.49142
40418,18100624301,181006243,W_NH_O_All,hov3,auto,225,225,3013,3013,37500,12500,1,5,5,6,ilvi,NT,0,382.838836669922,294.49142
40423,18100624302,181006243,N_NH_O_All,lb,transit,308,308,164,164,37500,12500,1,5,5,5,ilvi,PM,0,441.737121582031,294.49142
40426,18100624303,181006243,N_NH_O_All,hov2,auto,3013,3013,164,164,37500,12500,1,6,6,5,ilvi,AM,0,490.033721923828,294.49142
40425,18100624303,181006243,N_NH_O_All,hov3,auto,225,225,3013,3013,37500,12500,1,5,5,6,ilvi,NT,0,490.033721923828,294.49142
40432,18100624303,181006243,N_NH_OME_All,hov3,auto,606,606,164,164,37500,12500,1,7,7,5,ilvi,NT,0,490.033721923828,294.49142
40431,18100624303,181006243,N_NH_OME_All,hov3,auto,3013,3013,606,606,37500,12500,1,6,6,7,ilvi,NT,0,490.033721923828,294.49142
40435,18100624304,181006243,N_NH_O_All,hov2,auto,3013,3013,164,164,37500,12500,1,6,6,5,ilvi,AM,0,376.949005126953,294.49142
40434,18100624304,181006243,N_NH_O_All,hov3,auto,225,225,3013,3013,37500,12500,1,5,5,6,ilvi,NT,0,376.949005126953,294.49142
40441,18100624305,181006243,N_NH_OME_All,hov3,auto,606,606,164,164,37500,12500,1,7,7,5,ilvi,NT,0,376.949005126953,294.49142
40440,18100624305,181006243,N_NH_OME_All,hov3,auto,3013,3013,606,606,37500,12500,1,6,6,7,ilvi,NT,0,376.949005126953,294.49142
40446,18100632401,181006324,W_NH_O_All,hov2,auto,1230,1230,1229,1229,37500,37500,1,6,6,6,ilvs,MD,0,53.1230010986328,46.19391
40447,18100632401,181006324,W_NH_O_All,hov2,auto,1229,1229,1230,1230,37500,37500,1,6,6,6,ilvs,MD,0,53.1230010986328,46.19391
40450,18100637601,181006376,N_NH_O_All,sov,auto,3012,3012,519,519,12500,6250,1,6,6,7,ilvs,PM,0,105.643257141113,90.29339
40465,18100643702,181006437,W_NH_O_All,walkbike,nonmotorized,1433,1433,1429,1429,200000,100000,0,2,2,2,ihvi,MD,0,23.5675487518311,17.2656
40472,18100648502,181006485,W_NH_EK12_All,hov3,auto,2096,574,2096,574,200000,100000,0,3,1,3,ihvs,PM,0,120.352828979492,88.17057
40483,18100649401,181006494,W_NH_O_All,walkbike,nonmotorized,3029,3029,3024,3024,125000,125000,0,5,5,5,ihvs,MD,0,45.3368682861328,33.21382
40484,18100649401,181006494,W_NH_O_All,walkbike,nonmotorized,3024,3024,3026,3026,125000,125000,0,5,5,5,ihvs,MD,0,45.3368682861328,33.21382
40482,18100649401,181006494,W_NH_O_All,sov,auto,612,612,3029,3029,125000,125000,0,7,7,5,ihvs,MD,0,45.3368682861328,33.21382
40492,18100653301,181006533,N_NH_OME_All,hov2,auto,2269,2269,2215,2215,125000,62500,1,3,3,3,ihvs,MD,0,38.2514762878418,33.20441
40490,18100653301,181006533,N_NH_O_All,hov2,auto,1857,1857,2254,2254,125000,62500,1,84,84,3,ihvs,AM,0,38.2514762878418,33.20441
40491,18100653301,181006533,N_NH_O_All,hov2,auto,2254,2254,2269,2269,125000,62500,1,3,3,3,ihvs,MD,0,38.2514762878418,33.20441
40495,18100653302,181006533,N_NH_O_All,hov2,auto,2254,2254,1857,1857,125000,62500,1,3,3,84,ihvs,NT,0,29.8839664459229,33.20441
40498,18100653302,181006533,N_NH_OME_All,hov2,auto,2269,2269,2215,2215,125000,62500,1,3,3,3,ihvs,MD,0,38.2514762878418,33.20441
40496,18100653302,181006533,N_NH_O_All,hov2,auto,1857,1857,2254,2254,125000,62500,1,84,84,3,ihvs,AM,0,29.8839664459229,33.20441
40497,18100653302,181006533,N_NH_O_All,hov2,auto,2254,2254,2269,2269,125000,62500,1,3,3,3,ihvs,MD,0,38.2514762878418,33.20441
40502,18100657701,181006577,N_NH_OME_All,walkbike,nonmotorized,3059,3059,1649,1649,12500,4166.666666666667,1,2,2,2,v0,NT,1,35.6151733398438,20.61063
40501,18100657701,181006577,N_NH_OME_All,lb,transit,1649,1649,3059,3059,12500,4166.666666666667,1,2,2,2,v0,NT,1,35.6151733398438,20.61063
40504,18100658701,181006587,N_NH_OME_All,walkbike,nonmotorized,285,285,284,284,87500,43750,1,5,5,5,ihvi,PM,0,43.3516731262207,33.20441
40505,18100658701,181006587,N_NH_O_All,walkbike,nonmotorized,284,284,285,285,87500,43750,1,5,5,5,ihvi,NT,0,43.3516731262207,33.20441
40508,18100658702,181006587,N_NH_O_All,hov3,auto,2043,2043,1998,1998,87500,43750,1,3,3,84,ihvi,PM,0,43.3516731262207,33.20441
40512,18100660002,181006600,W_NH_O_All,hov2,auto,2150,2150,2113,2113,87500,29166.666666666668,1,3,3,3,ihvs,PM,0,175.65104675293,89.6911
40511,18100660002,181006600,W_NH_O_All,sov,auto,1424,1424,2150,2150,87500,29166.666666666668,1,2,2,3,ihvs,PM,0,137.22737121582,89.6911
40521,18100660701,181006607,W_NH_O_All,sov,auto,476,476,558,558,62500,62500,1,7,7,7,ilvs,MD,0,52.4217529296875,48.03166
40524,18100668901,181006689,N_NH_O_All,sov,auto,133,133,201,201,200000,100000,0,5,5,5,ihvs,NT,0,81.5855331420898,60.70352
40527,18100668901,181006689,N_NH_O_All,sov,auto,1237,1237,201,201,200000,100000,0,6,6,5,ihvs,MD,0,81.5855331420898,60.70352
40534,18100668902,181006689,N_NH_OME_All,sov,auto,1345,1345,1237,1237,200000,100000,0,6,6,6,ihvs,MD,0,81.5855331420898,60.70352
40533,18100668902,181006689,N_NH_OME_All,sov,auto,1346,1346,1345,1345,200000,100000,0,6,6,6,ihvs,MD,0,81.5855331420898,60.70352
40532,18100668902,181006689,N_NH_OME_All,sov,auto,1237,1237,1346,1346,200000,100000,0,6,6,6,ihvs,MD,0,81.5855331420898,60.70352
40539,18100671201,181006712,N_NH_OME_All,sov,auto,3029,3029,137,137,87500,43750,1,5,5,5,ihvs,MD,0,66.3487396240234,39.09122
40540,18100671201,181006712,N_NH_OME_All,sov,auto,137,137,608,608,87500,43750,1,5,5,7,ihvs,MD,0,66.3487396240234,39.09122
40538,18100671201,181006712,N_NH_O_All,walkbike,nonmotorized,3029,3029,3029,3029,87500,43750,1,5,5,5,ihvs,MD,0,51.8349533081055,39.09122
40543,18100671201,181006712,N_NH_OME_All,hov2,auto,531,531,476,476,87500,43750,1,7,7,7,ihvs,NT,0,66.3487396240234,39.09122
40548,18100671202,181006712,N_NH_OME_All,hov2,auto,531,531,476,476,87500,43750,1,7,7,7,ihvs,NT,0,66.3487396240234,39.09122
40554,18100676101,181006761,W_NH_O_All,sov,auto,2611,2611,2562,2562,62500,31250,1,2,2,2,ilvs,MD,0,192.606338500977,113.47942
40552,18100676101,181006761,W_NH_EK12_All,sov,auto,2732,2732,2564,2564,62500,31250,1,82,82,2,ilvs,AM,0,150.473709106445,113.47942
40556,18100676101,181006761,W_NH_O_All,sov,auto,2564,2564,2569,2569,62500,31250,1,2,2,2,ilvs,PM,0,150.473709106445,113.47942
40553,18100676101,181006761,W_NH_O_All,sov,auto,2564,2564,2611,2611,62500,31250,1,2,2,2,ilvs,MD,0,150.473709106445,113.47942
40551,18100676101,181006761,W_NH_EK12_All,hov3,auto,2732,2732,2732,2732,62500,31250,1,82,82,82,ilvs,AM,0,192.606338500977,113.47942
40224,18100676102,181006761,N_NH_O_All,hov2,auto,2569,2569,1464,1464,62500,31250,1,2,2,2,ilvs,PM,0,192.606338500977,113.47942
40225,18100676102,181006761,N_NH_OME_All,hov2,auto,1464,1464,2543,2543,62500,31250,1,2,2,2,ilvs,PM,0,192.606338500977,113.47942
40226,18100676102,181006761,N_NH_OME_All,hov2,auto,2543,2543,2564,2564,62500,31250,1,2,2,2,ilvs,PM,0,192.606338500977,113.47942
40223,18100676102,181006761,N_NH_O_All,hov3,auto,2732,2732,2569,2569,62500,31250,1,82,82,2,ilvs,MD,0,192.606338500977,113.47942
40222,18100676102,181006761,N_NH_O_All,hov3,auto,2732,2732,2732,2732,62500,31250,1,82,82,82,ilvs,MD,0,192.606338500977,113.47942
40230,18100676103,181006761,N_NH_O_All,hov2,auto,2569,2569,1464,1464,62500,31250,1,2,2,2,ilvs,PM,0,148.158721923828,113.47942
40231,18100676103,181006761,N_NH_OME_All,hov2,auto,1464,1464,2543,2543,62500,31250,1,2,2,2,ilvs,PM,0,148.158721923828,113.47942
40232,18100676103,181006761,N_NH_OME_All,hov2,auto,2543,2543,2564,2564,62500,31250,1,2,2,2,ilvs,PM,0,148.158721923828,113.47942
40229,18100676103,181006761,N_NH_K12_All,hov3,auto,2732,2732,2569,2569,62500,31250,1,82,82,2,ilvs,MD,0,148.158721923828,113.47942
40563,18100676104,181006761,N_NH_O_All,hov3,auto,2569,2569,2564,2564,62500,31250,1,2,2,2,ilvs,PM,0,148.158721923828,113.47942
40562,18100676104,181006761,N_NH_O_All,hov3,auto,2732,2732,2569,2569,62500,31250,1,82,82,2,ilvs,MD,0,148.158721923828,113.47942
40560,18100676104,181006761,N_NH_K12_All,hov3,auto,2732,2732,2732,2732,62500,31250,1,82,82,82,ilvs,AM,0,148.158721923828,113.47942
40618,18100676105,181006761,N_NH_O_All,hov3,auto,2569,2569,2564,2564,62500,31250,1,2,2,2,ilvs,PM,0,148.158721923828,113.47942
40617,18100676105,181006761,N_NH_O_All,hov3,auto,2732,2732,2569,2569,62500,31250,1,82,82,2,ilvs,MD,0,148.158721923828,113.47942
40615,18100676105,181006761,N_NH_K12_All,hov3,auto,2732,2732,2732,2732,62500,31250,1,82,82,82,ilvs,AM,0,148.158721923828,113.47942
40625,18100676106,181006761,N_NH_O_All,hov3,auto,2569,2569,2564,2564,62500,31250,1,2,2,2,ilvs,PM,0,148.158721923828,113.47942
40624,18100676106,181006761,N_NH_O_All,hov3,auto,2732,2732,2569,2569,62500,31250,1,82,82,2,ilvs,MD,0,148.158721923828,113.47942
40623,18100676106,181006761,N_NH_O_All,hov3,auto,2732,2732,2732,2732,62500,31250,1,82,82,82,ilvs,MD,0,148.158721923828,113.47942
40644,18100680301,181006803,W_NH_O_All,sov,auto,585,585,84,84,125000,62500,1,7,7,1,ihvs,MD,0,64.5883712768555,57.48854
40645,18100680301,181006803,W_NH_O_All,sov,auto,84,84,585,585,125000,62500,1,1,1,7,ihvs,MD,0,64.5883712768555,57.48854
40646,18100680301,181006803,W_NH_O_All,sov,auto,585,585,1133,1133,125000,62500,1,7,7,6,ihvs,NT,0,64.5883712768555,57.48854
40650,18100682201,181006822,W_NH_O_All,sov,auto,2267,2267,2305,2305,125000,62500,1,3,3,3,ihvs,NT,0,221.330368041992,126.67718
40653,18100682202,181006822,W_NH_EK12_All,sov,auto,2267,2267,1860,1860,125000,62500,1,3,3,84,ihvs,AM,0,172.914352416992,126.67718
40655,18100682202,181006822,W_NH_O_All,other_auto,auto,1880,1880,1874,1874,125000,62500,1,3,3,3,ihvs,MD,0,221.330368041992,126.67718
40654,18100682202,181006822,W_NH_O_All,other_auto,auto,1860,1860,1880,1880,125000,62500,1,84,84,3,ihvs,MD,0,172.914352416992,126.67718
40659,18100682202,181006822,W_NH_EK12_All,hov3,auto,2267,2267,2180,2180,125000,62500,1,3,3,3,ihvs,MD,0,221.330368041992,126.67718
40661,18100682202,181006822,W_NH_O_All,hov3,auto,1860,1860,2267,2267,125000,62500,1,84,84,3,ihvs,PM,0,221.330368041992,126.67718
40662,18100682202,181006822,W_NH_O_All,hov3,auto,2267,2267,2305,2305,125000,62500,1,3,3,3,ihvs,NT,0,221.330368041992,126.67718
40666,18100682203,181006822,N_NH_OME_All,hov3,auto,2180,2180,1860,1860,125000,62500,1,3,3,84,ihvs,MD,0,170.254135131836,126.67718
40665,18100682203,181006822,N_NH_OME_All,hov3,auto,2267,2267,2180,2180,125000,62500,1,3,3,3,ihvs,MD,0,170.254135131836,126.67718
40667,18100682203,181006822,N_NH_O_All,hov3,auto,1860,1860,2267,2267,125000,62500,1,84,84,3,ihvs,PM,0,170.254135131836,126.67718
40668,18100682203,181006822,N_NH_OME_All,hov3,auto,2267,2267,2305,2305,125000,62500,1,3,3,3,ihvs,NT,0,170.254135131836,126.67718
40672,18100682204,181006822,N_NH_OME_All,hov3,auto,2180,2180,1860,1860,125000,62500,1,3,3,84,ihvs,MD,0,170.254135131836,126.67718
40671,18100682204,181006822,N_NH_OME_All,hov3,auto,2267,2267,2180,2180,125000,62500,1,3,3,3,ihvs,MD,0,170.254135131836,126.67718
40673,18100682204,181006822,N_NH_O_All,hov3,auto,1860,1860,2267,2267,125000,62500,1,84,84,3,ihvs,PM,0,170.254135131836,126.67718
40674,18100682204,181006822,N_NH_OME_All,hov3,auto,2267,2267,2305,2305,125000,62500,1,3,3,3,ihvs,NT,0,170.254135131836,126.67718
40682,18100685001,181006850,N_NH_OME_All,hov2,auto,117,117,519,519,37500,18750,1,5,5,7,ilvs,MD,0,59.2099723815918,48.03509
40686,18100685002,181006850,N_NH_OME_All,hov2,auto,117,117,519,519,37500,18750,1,5,5,7,ilvs,MD,0,55.3364219665527,48.03509
40691,18100686201,181006862,W_NH_WR_All,sov,auto,592,592,589,589,125000,62500,1,1,1,1,ihvs,MD,0,104.85774230957,93.33132
40690,18100686201,181006862,W_NH_WR_All,sov,auto,589,589,592,592,125000,62500,1,1,1,1,ihvs,MD,0,104.85774230957,93.33132
40692,18100686201,181006862,W_NH_O_All,sov,auto,589,589,2554,2554,125000,62500,1,1,1,82,ihvs,PM,0,104.85774230957,93.33132
40697,18100690701,181006907,N_NH_OME_All,sov,auto,1095,1095,1086,1086,37500,37500,1,83,83,83,ilvs,MD,0,349.901733398438,273.36074
40700,18100691201,181006912,N_NH_OME_All,hov3,auto,2208,2208,2007,2007,62500,31250,1,3,3,84,ilvi,MD,0,43.3516731262207,33.20441
40704,18100691202,181006912,N_NH_OME_All,hov3,auto,2208,2208,2007,2007,62500,31250,1,3,3,84,ilvi,MD,0,43.3516731262207,33.20441
40709,18100693101,181006931,N_NH_O_All,walkbike,nonmotorized,961,961,976,976,37500,12500,1,83,83,83,ilvs,MD,0,399.946685791016,271.70292
40710,18100693101,181006931,N_NH_O_All,sov,auto,976,976,NA,NA,37500,12500,1,83,83,NA,ilvs,MD,0,399.946685791016,271.70292
40718,18100694301,181006943,W_NH_O_All,other_auto,auto,1312,1312,3013,3013,62500,31250,1,6,6,6,ilvi,MD,0,44.9872169494629,46.7157
40726,18100694302,181006943,W_NH_O_All,eb,transit,1293,1293,1139,1139,62500,31250,1,6,6,6,ilvi,PM,0,44.9872169494629,46.7157
40723,18100694302,181006943,W_NH_O_All,eb,transit,1139,1139,1293,1293,62500,31250,1,6,6,6,ilvi,AM,0,44.9872169494629,46.7157
40729,18100697701,181006977,N_NH_OME_All,hov2,auto,1200,1200,2985,2985,125000,41666.666666666664,1,81,81,81,ihvi,MD,0,88.4660110473633,61.51675
40732,18100697701,181006977,W_NH_O_All,walkbike,nonmotorized,1196,1196,1195,1195,125000,41666.666666666664,1,81,81,81,ihvi,PM,0,69.1140747070313,61.51675
40733,18100697701,181006977,W_NH_WR_All,walkbike,nonmotorized,1195,1195,1196,1196,125000,41666.666666666664,1,81,81,81,ihvi,NT,0,69.1140747070313,61.51675
40737,18100697702,181006977,W_NH_O_All,sov,auto,3090,3090,1205,1205,125000,41666.666666666664,1,81,81,81,ihvi,MD,0,69.1140747070313,61.51675
40736,18100697702,181006977,W_NH_O_All,sov,auto,1205,1205,3090,3090,125000,41666.666666666664,1,81,81,81,ihvi,AM,0,69.1140747070313,61.51675
40740,18100697703,181006977,N_NH_OME_All,hov2,auto,1200,1200,2985,2985,125000,41666.666666666664,1,81,81,81,ihvi,MD,0,107.482070922852,61.51675
40763,18100707301,181007073,N_NH_O_All,hov2,auto,2137,2137,1876,1876,62500,31250,1,3,3,3,ilvs,NT,0,87.0185546875,51.26941
